TimeCode,Ion1,Ion2,Ion3,Ion4,Ion5,Ion6,Ion7,Ion8,Ion9,Ion10,Ion11,Ion12,Ion13,Ion14,Ion15,Ion16,Ion17,Ion18,Ion19,Ion20,Ion21,Ion22,Ion23,Ion24
1/1/20 12:50,71.03201489,62.56186336,62.87651892,65.94477834,71.38786664,63.77062192,79.96611029,71.22625211,73.0076023,75.55845525,81.003817,73.92010623,44.99043669,37.20681196,39.60022234,38.2115083,41.37348545,43.53190312,88.77011262,79.62830538,81.63217136,83.13592292,88.03262266,83.6476447
1/1/20 12:51,70.46385176,61.63535283,62.6191504,65.54511516,71.11672149,63.04520048,79.40838624,70.87013163,72.85092911,74.63233711,80.94779233,73.87349297,45.84392439,38.05179091,40.25457777,38.8004563,41.86014833,43.55256425,88.20349954,78.71413772,81.0448659,82.37442362,87.06289165,83.2626186
1/1/20 12:52,69.79010457,61.35523513,61.97125821,64.70344718,71.00740601,62.39462578,79.15149196,70.31961067,72.01397287,73.99225794,80.09066142,73.25076891,46.32458666,38.35828709,40.62503781,39.58459593,42.33596353,43.56307216,87.48927599,77.71846237,80.81372074,81.89054208,86.87783598,83.00416965
1/1/20 12:53,69.06392316,60.39866636,61.93268692,64.4282143,70.063812,61.76365724,78.23593529,69.38895902,71.31205738,73.84412981,79.11407416,72.66772853,46.95519147,38.7099431,41.51064356,40.57637951,42.73730887,43.56611792,86.54074016,77.63423486,79.87344532,81.55500299,86.87586987,82.77432414
1/1/20 12:54,68.70910828,59.61411149,61.48535866,64.18896101,69.93177151,60.94916924,78.23120633,68.62223978,70.3468507,73.24343341,78.28166412,72.30606981,47.25559908,39.41149881,41.73211285,40.71539155,42.78392552,43.58618971,85.63842451,76.87099321,79.36861949,80.78047678,86.1625438,81.90089752
1/1/20 12:55,68.4290053,58.70627618,61.04261078,63.94176948,69.15604916,60.38668735,77.78967097,68.36451146,69.58364493,72.64273059,77.534471,71.53311758,48.20269187,40.14461315,42.60920154,41.66424354,43.45419451,44.05938466,84.80185799,76.55336167,78.73224155,80.49358128,86.04619579,81.17571253
1/1/20 12:56,67.76052569,58.5584089,60.32156256,63.59378191,68.90473884,60.31636873,77.10102257,68.2626668,69.41268652,72.10420351,77.32802459,70.90721574,48.41364766,40.17981521,42.83152631,42.18773234,43.53717,45.05735904,84.47207784,76.36203842,78.54893792,79.98920293,85.20924025,80.24306902
1/1/20 12:57,66.98137807,58.49793079,60.31727817,63.23864361,68.51408517,59.81543537,76.1455407,68.1367143,68.95337723,71.90680963,76.66497409,70.00455062,48.48196336,40.71033822,43.37254328,43.11786292,43.89215845,45.75790449,84.22106845,75.80473928,78.01769709,79.78962336,84.61204241,79.72337196
1/1/20 12:58,66.0129364,57.68595892,59.78309515,62.41720993,67.65229349,59.27564913,75.76260123,67.25938325,68.52251804,71.24743438,76.31926173,69.96627235,48.57500583,41.22480079,43.46144231,43.69912752,44.79229311,46.67094735,83.29661887,75.35749001,77.64852809,79.01282194,83.94240343,78.92299048
1/1/20 12:59,65.19074909,57.33577754,58.91738953,62.33347001,67.37851083,58.75188525,75.73037552,66.99243526,67.65103937,70.96454558,76.24122884,69.30546558,48.90941248,41.89062666,43.94956999,43.78651683,45.65905688,47.42437358,82.48217108,75.1075083,77.48302305,78.57534319,83.80068539,78.11272211
1/1/20 13:00,64.48643694,56.9777829,58.63579957,62.31978777,66.49181307,58.42473348,75.26438618,66.25095778,67.59147695,70.16475177,75.2687084,68.79292348,49.35153442,42.71469989,44.02220646,44.54084517,45.89162967,47.97522535,82.35937466,74.16005899,76.95859301,78.38678716,83.32498756,78.10468565
1/1/20 13:01,64.23046125,56.45775205,57.88808178,61.69300235,66.08158583,57.46979369,74.79539245,66.12371463,67.15113106,69.79365986,74.84405715,68.42125857,49.52219665,43.24309341,44.73003568,44.67433018,45.90405115,48.37339087,81.52376072,73.95890718,76.09561796,77.71135082,83.09531298,77.76216713
1/1/20 13:02,63.67511549,56.33797429,57.56750148,60.71624915,65.54159272,56.90931999,74.28575076,65.38024483,66.21298035,69.05250807,74.32266482,67.59670791,49.81238337,43.72574595,45.02001891,45.37424238,46.86984767,48.91070126,81.37017776,73.03737439,75.45976395,77.03328113,82.11235104,76.79485523
1/1/20 13:03,62.72529937,56.13099799,57.52773164,60.56496101,64.7636407,56.62514587,73.46951523,65.10419684,65.36151406,68.29943157,73.4255359,67.01131449,50.1133035,44.17827594,45.07963614,45.4267404,47.7394044,49.83014674,81.32950091,72.81207161,75.31164906,76.13080761,81.95389038,76.00270705
1/1/20 13:04,62.43696291,55.98956261,57.00644577,59.68528994,63.93061816,55.66905116,73.04103147,64.37504959,64.84845423,67.95230235,72.5786329,66.30350148,50.97229824,44.73024596,45.48390451,45.49159286,48.48783541,50.46151491,80.83491103,72.22285986,74.43202948,76.04303258,81.56789404,75.12337409
1/1/20 13:05,62.15713491,55.82915913,56.01662794,58.71468761,63.51987517,55.03253912,72.61734822,64.23998135,64.19334399,67.57738661,72.4949747,66.14736706,51.32647598,44.86758739,45.8085075,46.13622609,49.37765427,51.31392127,80.11410409,71.61211631,73.92167198,75.65862618,81.46837162,74.77859416
1/1/20 13:06,61.86157668,55.69783042,55.40469351,58.21442628,62.84659826,54.11545225,71.76028995,63.7565645,64.07446452,66.9433897,71.84342706,65.20553366,51.80539515,45.20170058,46.2917801,46.68081808,50.08839632,52.29204569,79.96611029,71.22625211,73.0076023,75.55845525,81.003817,73.92010623
1/1/20 13:07,61.07647288,54.8242288,54.90732391,57.3236094,62.49804804,53.36418335,71.48583025,63.04783351,63.54382556,66.9043048,71.6653517,64.61992171,52.75805602,45.63903523,47.04482194,46.83493394,51.05366953,53.21318168,79.40838624,70.87013163,72.85092911,74.63233711,80.94779233,73.87349297
1/1/20 13:08,61.03868525,54.49276918,54.81722785,56.41927538,61.58618937,52.78561729,71.03201489,62.56186336,62.87651892,65.94477834,71.38786664,63.77062192,53.37823545,46.34191601,47.10085347,47.7206921,51.3743244,53.34304664,79.15149196,70.31961067,72.01397287,73.99225794,80.09066142,73.25076891
1/1/20 13:09,60.32087061,54.00553956,54.50297995,55.70433691,61.41848382,51.8302987,70.46385176,61.63535283,62.6191504,65.54511516,71.11672149,63.04520048,53.61414279,47.16088515,47.17181917,48.43207184,51.67528029,54.28917726,78.23593529,69.38895902,71.31205738,73.84412981,79.11407416,72.66772853
1/1/20 13:10,60.00056474,53.79566379,53.75768856,55.66103362,61.23344597,51.37080256,69.79010457,61.35523513,61.97125821,64.70344718,71.00740601,62.39462578,54.06620761,47.41165696,48.1676988,49.33082555,52.43566708,54.76325835,78.23120633,68.62223978,70.3468507,73.24343341,78.28166412,72.30606981
1/1/20 13:11,59.91202739,53.71176879,53.15568684,55.31686741,60.34676631,50.85417386,69.06392316,60.39866636,61.93268692,64.4282143,70.063812,61.76365724,54.15696665,47.74157846,48.52540654,50.24452375,52.62285597,54.90764554,77.78967097,68.36451146,69.58364493,72.64273059,77.534471,71.53311758
1/1/20 13:12,59.27625499,53.17652271,52.89589666,54.9070323,59.99878549,50.46048893,68.70910828,59.61411149,61.48535866,64.18896101,69.93177151,60.94916924,54.83255936,48.43038785,49.10527402,51.22039108,52.82689965,55.75751111,77.10102257,68.2626668,69.41268652,72.10420351,77.32802459,70.90721574
1/1/20 13:13,58.34098595,53.11829066,52.81451548,54.63693643,59.80412302,50.36183702,68.4290053,58.70627618,61.04261078,63.94176948,69.15604916,60.38668735,54.95442437,49.20594467,49.84535087,51.55223849,52.95352014,55.93670806,76.1455407,68.1367143,68.95337723,71.90680963,76.66497409,70.00455062
1/1/20 13:14,57.52948299,52.65245189,52.74888155,54.327677,59.67540516,49.54089018,67.76052569,58.5584089,60.32156256,63.59378191,68.90473884,60.31636873,55.32026913,49.27421264,50.82390561,51.59755843,53.81605613,56.0510012,75.76260123,67.25938325,68.52251804,71.24743438,76.31926173,69.96627235
1/1/20 13:15,56.6028637,51.97205505,52.4317929,54.13359788,59.46540728,48.94038046,66.98137807,58.49793079,60.31727817,63.23864361,68.51408517,59.81543537,55.82597083,49.55249003,51.80658594,52.20762206,54.09270144,57.03524642,75.73037552,66.99243526,67.65103937,70.96454558,76.24122884,69.30546558
1/1/20 13:16,56.31022282,51.53441426,51.72187045,53.19531479,59.00096906,48.92035549,66.0129364,57.68595892,59.78309515,62.41720993,67.65229349,59.27564913,56.08037896,50.11735618,52.76484603,52.54924887,54.85346749,57.10814632,75.26438618,66.25095778,67.59147695,70.16475177,75.2687084,68.79292348
1/1/20 13:17,56.17059185,50.58832403,51.10512449,52.66941505,58.78205337,48.22094735,65.19074909,57.33577754,58.91738953,62.33347001,67.37851083,58.75188525,56.9933122,50.30666263,52.93742685,53.52729029,55.2491907,57.25391788,74.79539245,66.12371463,67.15113106,69.79365986,74.84405715,68.42125857
1/1/20 13:18,55.85031959,50.22599559,51.06455044,51.89853264,58.44350411,47.44919896,64.48643694,56.9777829,58.63579957,62.31978777,66.49181307,58.42473348,57.33411645,50.84601294,53.34292422,54.42399061,56.05270986,57.41313768,74.28575076,65.38024483,66.21298035,69.05250807,74.32266482,67.59670791
1/1/20 13:19,55.44265882,49.64322184,50.33536332,51.26321247,58.15821181,46.91310838,64.23046125,56.45775205,57.88808178,61.69300235,66.08158583,57.46979369,57.64052322,51.37576481,53.53869975,54.45182869,56.78046449,58.20183873,73.46951523,65.10419684,65.36151406,68.29943157,73.4255359,67.01131449
1/1/20 13:20,54.46888463,49.56828161,49.43564839,51.03369596,57.88207225,46.19179623,63.67511549,56.33797429,57.56750148,60.71624915,65.54159272,56.90931999,58.48077684,51.40183022,53.80724097,55.14295995,57.13853199,59.15461489,73.04103147,64.37504959,64.84845423,67.95230235,72.5786329,66.30350148
1/1/20 13:21,53.52878143,49.38446012,49.42917898,50.12491103,57.72302321,45.32282921,62.72529937,56.13099799,57.52773164,60.56496101,64.7636407,56.62514587,58.71456618,51.42385981,53.93679275,55.5906226,57.29953095,59.99763644,72.61734822,64.23998135,64.19334399,67.57738661,72.4949747,66.14736706
1/1/20 13:22,52.99294043,49.16207946,48.4969587,49.621666,56.95318022,44.72550196,62.43696291,55.98956261,57.00644577,59.68528994,63.93061816,55.66905116,58.74170458,51.94628614,54.65548732,56.40069228,57.40924504,60.28253616,71.76028995,63.7565645,64.07446452,66.9433897,71.84342706,65.20553366
1/1/20 13:23,52.30171611,48.7586155,48.16727263,49.57586731,56.18959033,43.7733659,62.15713491,55.82915913,56.01662794,58.71468761,63.51987517,55.03253912,58.94140135,52.68366927,55.13340124,56.53970792,58.33542597,60.80161042,71.48583025,63.04783351,63.54382556,66.9043048,71.6653517,64.61992171
1/1/20 13:24,52.04182602,47.9270837,47.30385171,49.25444211,55.75213057,42.8015304,61.86157668,55.69783042,55.40469351,58.21442628,62.84659826,54.11545225,59.48196509,53.03754931,55.60122496,56.65660389,58.93513048,61.65723393,71.03201489,62.56186336,62.87651892,65.94477834,71.38786664,63.77062192
1/1/20 13:25,51.20112653,47.74312938,47.01139933,48.67161978,55.59325923,42.01636385,61.07647288,54.8242288,54.90732391,57.3236094,62.49804804,53.36418335,60.18909159,53.72736437,55.93899072,57.39078569,59.01797724,61.7915457,70.46385176,61.63535283,62.6191504,65.54511516,71.11672149,63.04520048
1/1/20 13:26,50.98740095,46.94637619,46.6741942,48.34980103,54.90498833,41.49545455,61.03868525,54.49276918,54.81722785,56.41927538,61.58618937,52.78561729,60.60711214,54.04593857,56.73951594,57.39327776,59.74992269,62.67517147,69.79010457,61.35523513,61.97125821,64.70344718,71.00740601,62.39462578
1/1/20 13:27,50.34598445,46.24642014,46.35665169,47.765859,54.85677062,41.39685743,60.32087061,54.00553956,54.50297995,55.70433691,61.41848382,51.8302987,60.75523579,54.40570525,57.24167219,57.50795406,60.33488718,63.34663506,69.06392316,60.39866636,61.93268692,64.4282143,70.063812,61.76365724
1/1/20 13:28,49.95613896,45.46536366,46.16498552,47.53095365,54.20492142,40.44429355,60.00056474,53.79566379,53.75768856,55.66103362,61.23344597,51.37080256,60.91459431,54.62627797,58.07801951,58.11557714,61.28771007,63.43878833,68.70910828,59.61411149,61.48535866,64.18896101,69.93177151,60.94916924
1/1/20 13:29,49.55513846,44.52630031,45.49445438,46.64561752,53.79349599,39.45358685,59.91202739,53.71176879,53.15568684,55.31686741,60.34676631,50.85417386,60.99048399,54.9307357,58.81511615,58.81303915,61.9408285,63.7749653,68.4290053,58.70627618,61.04261078,63.94176948,69.15604916,60.38668735
1/1/20 13:30,49.46083315,44.33696402,44.60002508,46.33315357,52.8358466,39.43562399,59.27625499,53.17652271,52.89589666,54.9070323,59.99878549,50.46048893,61.95759079,55.30064084,59.64642735,59.13127346,62.10124866,63.95228299,67.76052569,58.5584089,60.32156256,63.59378191,68.90473884,60.31636873
1/1/20 13:31,48.57067218,43.80343842,44.57877424,45.7996732,52.71822796,38.72953804,58.34098595,53.11829066,52.81451548,54.63693643,59.80412302,50.36183702,62.79601606,56.15756566,59.79874944,59.70565233,62.28745395,64.21896614,66.98137807,58.49793079,60.31727817,63.23864361,68.51408517,59.81543537
1/1/20 13:32,48.35469951,43.33531547,43.63329149,44.98121294,51.79337273,37.79009242,57.52948299,52.65245189,52.74888155,54.327677,59.67540516,49.54089018,63.68869636,56.88427424,60.50904315,59.98489201,62.98497045,64.283313,66.0129364,57.68595892,59.78309515,62.41720993,67.65229349,59.27564913
1/1/20 13:33,47.91750027,42.3925926,43.29509425,44.60890269,51.18897023,37.47536048,56.6028637,51.97205505,52.4317929,54.13359788,59.46540728,48.94038046,64.40151233,57.84659545,60.57354007,60.96726333,63.85034205,64.87138511,65.19074909,57.33577754,58.91738953,62.33347001,67.37851083,58.75188525
1/1/20 13:34,47.77810646,42.14860492,43.2646949,44.02053038,50.58583185,36.55719452,56.31022282,51.53441426,51.72187045,53.19531479,59.00096906,48.92035549,64.57149395,58.32237318,61.13093224,61.7940245,64.84043979,65.30515865,64.48643694,56.9777829,58.63579957,62.31978777,66.49181307,58.42473348
1/1/20 13:35,47.76271678,42.10693747,43.0133993,43.36910196,50.24334518,36.28289953,56.17059185,50.58832403,51.10512449,52.66941505,58.78205337,48.22094735,65.31400599,59.09189403,61.85541792,62.58462298,64.92377866,65.76046549,64.23046125,56.45775205,57.88808178,61.69300235,66.08158583,57.46979369
1/1/20 13:36,47.05940701,41.81773958,42.87802886,43.34078109,49.63864812,35.35281437,55.85031959,50.22599559,51.06455044,51.89853264,58.44350411,47.44919896,66.28485102,59.20842436,62.04629345,62.80388077,65.62008878,66.27570997,63.67511549,56.33797429,57.56750148,60.71624915,65.54159272,56.90931999
1/1/20 13:37,46.62198112,41.18756711,42.41807131,42.96874638,48.64387528,35.29837374,55.44265882,49.64322184,50.33536332,51.26321247,58.15821181,46.91310838,66.52538858,59.79844422,62.05194944,62.89214029,66.58239598,66.68973626,62.72529937,56.13099799,57.52773164,60.56496101,64.7636407,56.62514587
1/1/20 13:38,46.04488157,40.22504894,41.99242378,42.39988987,47.71283902,35.15724642,54.46888463,49.56828161,49.43564839,51.03369596,57.88207225,46.19179623,67.47239539,60.1914725,62.44553327,62.89917618,67.06289575,67.22675502,62.43696291,55.98956261,57.00644577,59.68528994,63.93061816,55.66905116
1/1/20 13:39,45.43872337,39.49846684,41.60855677,42.01855358,47.63367415,35.15133582,53.52878143,49.38446012,49.42917898,50.12491103,57.72302321,45.32282921,68.10021143,60.54326727,62.75869314,63.03406791,67.14923033,67.30481874,62.15713491,55.82915913,56.01662794,58.71468761,63.51987517,55.03253912
1/1/20 13:40,44.96868933,38.51156564,40.7035403,41.19113898,46.85313399,34.16974485,52.99294043,49.16207946,48.4969587,49.621666,56.95318022,44.72550196,68.73703191,60.91845481,63.47425637,63.64236,67.45389731,67.82462602,61.86157668,55.69783042,55.40469351,58.21442628,62.84659826,54.11545225
1/1/20 13:41,44.73443435,38.37764643,40.365389,41.18531694,46.01859763,33.75131544,52.30171611,48.7586155,48.16727263,49.57586731,56.18959033,43.7733659,69.30029477,61.25034598,63.70544302,64.25935665,68.26194147,68.34743534,61.07647288,54.8242288,54.90732391,57.3236094,62.49804804,53.36418335
1/1/20 13:42,44.16586307,37.65103245,39.85138272,40.75166865,45.59867306,32.88994295,52.04182602,47.9270837,47.30385171,49.25444211,55.75213057,42.8015304,69.55406254,62.09072124,64.1029683,65.20567013,68.82770668,68.47587142,61.03868525,54.49276918,54.81722785,56.41927538,61.58618937,52.78561729
1/1/20 13:43,43.3521576,37.57546732,39.14958757,40.53005366,45.57590793,32.35874992,51.20112653,47.74312938,47.01139933,48.67161978,55.59325923,42.01636385,70.29846866,62.47556576,65.02835809,65.45322904,69.44474317,68.59956241,60.32087061,54.00553956,54.50297995,55.70433691,61.41848382,51.8302987
1/1/20 13:44,42.45023721,37.08007164,38.52818396,40.07038072,44.75660413,31.60311645,50.98740095,46.94637619,46.6741942,48.34980103,54.90498833,41.49545455,70.96960565,63.04596352,65.38523654,65.48323214,69.59521188,68.61838623,60.00056474,53.79566379,53.75768856,55.66103362,61.23344597,51.37080256
1/1/20 13:45,41.9479718,36.48396334,38.13114358,39.78964904,43.78777526,30.7871549,50.34598445,46.24642014,46.35665169,47.765859,54.85677062,41.39685743,71.16798308,63.23709006,66.21669691,65.54457978,70.45644742,69.19530965,59.91202739,53.71176879,53.15568684,55.31686741,60.34676631,50.85417386
1/1/20 13:46,41.27754065,35.72514116,37.55468381,38.82100108,42.92108497,30.69054048,49.95613896,45.46536366,46.16498552,47.53095365,54.20492142,40.44429355,71.41553835,63.68217491,66.52095522,66.31232284,70.62252392,69.32505404,59.27625499,53.17652271,52.89589666,54.9070323,59.99878549,50.46048893
1/1/20 13:47,41.13695028,35.30902231,37.09319779,38.11893982,42.64034834,30.29049667,49.55513846,44.52630031,45.49445438,46.64561752,53.79349599,39.45358685,71.58602711,64.13093491,66.73668971,66.37511363,70.65375877,70.04933647,58.34098595,53.11829066,52.81451548,54.63693643,59.80412302,50.36183702
1/1/20 13:48,41.07507489,34.59200585,36.28031244,37.44038167,42.5877732,29.87190863,49.46083315,44.33696402,44.60002508,46.33315357,52.8358466,39.43562399,72.4962292,64.32085264,67.32631959,66.95493196,70.8879557,70.37262024,57.52948299,52.65245189,52.74888155,54.327677,59.67540516,49.54089018
1/1/20 13:49,40.21042099,34.23575152,35.76853791,36.87093338,41.7646972,29.54186183,48.57067218,43.80343842,44.57877424,45.7996732,52.71822796,38.72953804,72.82706136,64.47279777,67.72523734,67.72258363,71.27117864,71.00131497,56.6028637,51.97205505,52.4317929,54.13359788,59.46540728,48.94038046
1/1/20 13:50,40.18050219,33.29967304,35.24861477,36.62794722,41.58126195,28.99688166,48.35469951,43.33531547,43.63329149,44.98121294,51.79337273,37.79009242,73.33058838,64.89396359,68.04156744,67.83546116,72.00827962,71.40277741,56.31022282,51.53441426,51.72187045,53.19531479,59.00096906,48.92035549
1/1/20 13:51,39.44226724,32.56157093,34.6429532,35.98113416,41.08328263,28.04903309,47.91750027,42.3925926,43.29509425,44.60890269,51.18897023,37.47536048,74.06231795,65.22403925,68.67519175,68.45010301,72.01906423,71.6785936,56.17059185,50.58832403,51.10512449,52.66941505,58.78205337,48.22094735
1/1/20 13:52,38.5555391,32.52993125,34.24854637,35.48327888,40.79769997,27.53650054,47.77810646,42.14860492,43.2646949,44.02053038,50.58583185,36.55719452,75.06147399,65.92983143,69.15686295,69.07434136,72.84143733,72.44480146,55.85031959,50.22599559,51.06455044,51.89853264,58.44350411,47.44919896
1/1/20 13:53,38.21639177,32.28831605,34.2320465,35.42533436,40.57214878,26.80708652,47.76271678,42.10693747,43.0133993,43.36910196,50.24334518,36.28289953,75.14154073,66.63377384,69.81647077,69.25077227,73.55047229,72.77579651,55.44265882,49.64322184,50.33536332,51.26321247,58.15821181,46.91310838
1/1/20 13:54,37.50842209,31.9896371,33.6336172,35.26703752,39.86877151,26.18072287,47.05940701,41.81773958,42.87802886,43.34078109,49.63864812,35.35281437,75.53509726,67.22440437,70.33975439,70.11137817,73.74302522,72.79298337,54.46888463,49.56828161,49.43564839,51.03369596,57.88207225,46.19179623
1/1/20 13:55,36.77866087,31.8426501,33.25629553,34.36474324,39.65672056,25.58858954,46.62198112,41.18756711,42.41807131,42.96874638,48.64387528,35.29837374,75.6528297,67.63857312,70.6906952,71.04742329,74.2452415,72.94952526,53.52878143,49.38446012,49.42917898,50.12491103,57.72302321,45.32282921
1/1/20 13:56,36.6837198,31.24062373,33.16769199,33.57653176,38.98354419,24.63962698,46.04488157,40.22504894,41.99242378,42.39988987,47.71283902,35.15724642,76.64962449,68.38189173,71.14889027,71.37326991,75.14752785,73.19985113,52.99294043,49.16207946,48.4969587,49.621666,56.95318022,44.72550196
1/1/20 13:57,36.09139122,30.25916324,32.82316368,33.17313726,38.85610107,24.6194867,45.43872337,39.49846684,41.60855677,42.01855358,47.63367415,35.15133582,76.92095135,68.84136582,71.38294452,71.45436238,75.85299519,73.73085595,52.30171611,48.7586155,48.16727263,49.57586731,56.18959033,43.7733659
1/1/20 13:58,35.54709692,29.44645072,32.42683404,32.38714755,38.24306417,24.32838449,44.96868933,38.51156564,40.7035403,41.19113898,46.85313399,34.16974485,77.74248408,68.86064025,71.82099417,72.13337768,76.34659389,74.16021775,52.04182602,47.9270837,47.30385171,49.25444211,55.75213057,42.8015304
1/1/20 13:59,35.51058075,29.07736387,31.53090527,32.3701193,37.84535461,23.35302099,44.73443435,38.37764643,40.365389,41.18531694,46.01859763,33.75131544,78.63514919,69.31024658,72.31970679,72.65589449,76.4510606,74.34467991,51.20112653,47.74312938,47.01139933,48.67161978,55.59325923,42.01636385
1/1/20 14:00,35.23800585,28.47512409,31.10260303,31.82178216,37.05918495,22.6210037,44.16586307,37.65103245,39.85138272,40.75166865,45.59867306,32.88994295,79.37886241,69.36746821,73.06026676,72.81800086,77.08460192,75.10769111,50.98740095,46.94637619,46.6741942,48.34980103,54.90498833,41.49545455
1/1/20 14:01,34.52343233,27.84854626,30.519163,30.85568827,36.53722219,22.49690506,43.3521576,37.57546732,39.14958757,40.53005366,45.57590793,32.35874992,80.20887423,70.29858341,73.86523721,73.5662499,77.99778428,75.40454226,50.34598445,46.24642014,46.35665169,47.765859,54.85677062,41.39685743
1/1/20 14:02,34.2110018,27.52177564,29.86279954,30.33886853,35.99363006,22.14335806,42.45023721,37.08007164,38.52818396,40.07038072,44.75660413,31.60311645,80.43985529,71.20540733,74.3552913,73.67126863,78.64066666,75.65826987,49.95613896,45.46536366,46.16498552,47.53095365,54.20492142,40.44429355
1/1/20 14:03,34.14808258,27.23376825,29.25725212,29.96999007,35.7687316,21.48659287,41.9479718,36.48396334,38.13114358,39.78964904,43.78777526,30.7871549,80.92149483,72.00905956,74.43142485,74.06140298,79.20393623,76.09091745,49.55513846,44.52630031,45.49445438,46.64561752,53.79349599,39.45358685
1/1/20 14:04,33.75187797,27.03730296,28.57235512,29.41403072,35.33576634,20.90373983,41.27754065,35.72514116,37.55468381,38.82100108,42.92108497,30.69054048,81.8602938,72.31640017,74.53120981,74.6345497,79.65202071,76.40167854,49.46083315,44.33696402,44.60002508,46.33315357,52.8358466,39.43562399
1/1/20 14:05,33.45433123,26.88381034,28.35671132,28.44484359,34.36326665,20.87348298,41.13695028,35.30902231,37.09319779,38.11893982,42.64034834,30.29049667,82.85189703,72.60687651,74.945753,75.47360191,79.85863141,76.7338312,48.57067218,43.80343842,44.57877424,45.7996732,52.71822796,38.72953804
1/1/20 14:06,32.70096532,26.09003543,27.56018745,28.02433887,34.24827151,20.24521366,41.07507489,34.59200585,36.28031244,37.44038167,42.5877732,29.87190863,83.2083642,72.88498131,75.70511973,75.93757777,80.54105887,76.98231379,48.35469951,43.33531547,43.63329149,44.98121294,51.79337273,37.79009242
1/1/20 14:07,32.48157234,25.93442538,26.95352692,27.71211569,33.68670707,19.76483812,40.21042099,34.23575152,35.76853791,36.87093338,41.7646972,29.54186183,83.33833767,73.40260948,76.60540603,76.51123197,81.05644601,77.36907236,47.91750027,42.3925926,43.29509425,44.60890269,51.18897023,37.47536048
1/1/20 14:08,31.67802572,25.44252622,26.43795387,26.75133233,33.14860134,18.91498928,40.18050219,33.29967304,35.24861477,36.62794722,41.58126195,28.99688166,84.2928252,74.25036545,77.35250872,77.0365892,81.94152845,78.32159558,47.77810646,42.14860492,43.2646949,44.02053038,50.58583185,36.55719452
1/1/20 14:09,30.85337319,24.60437411,26.2834979,26.05074038,32.83132689,18.52017267,39.44226724,32.56157093,34.6429532,35.98113416,41.08328263,28.04903309,84.43240341,74.87618399,77.42092707,77.60126254,82.69834019,78.95696066,47.76271678,42.10693747,43.0133993,43.36910196,50.24334518,36.28289953
1/1/20 14:10,30.38505689,24.55306612,25.54420031,25.07179798,32.19152013,18.29780959,38.5555391,32.52993125,34.24854637,35.48327888,40.79769997,27.53650054,84.6405356,75.05395411,77.73722285,78.35933498,83.27143368,79.42208619,47.05940701,41.81773958,42.87802886,43.34078109,49.63864812,35.35281437
1/1/20 14:11,29.85989253,24.05679852,24.79151305,24.31988512,31.66524837,18.03763395,38.21639177,32.28831605,34.2320465,35.42533436,40.57214878,26.80708652,84.99261299,75.38150938,78.32515062,79.03402527,84.03465078,79.68738063,46.62198112,41.18756711,42.41807131,42.96874638,48.64387528,35.29837374
1/1/20 14:12,29.82326824,23.94364697,24.20677289,24.1232601,31.42955062,17.33790953,37.50842209,31.9896371,33.6336172,35.26703752,39.86877151,26.18072287,85.11554793,75.63793893,79.02367004,79.85285575,84.15734746,80.22265704,46.04488157,40.22504894,41.99242378,42.39988987,47.71283902,35.15724642
1/1/20 14:13,29.2666179,23.70080082,24.10708493,23.25988319,31.30345467,17.09719286,36.77866087,31.8426501,33.25629553,34.36474324,39.65672056,25.58858954,85.77916489,75.99404584,79.22560222,79.97885894,84.99903158,80.25937041,45.43872337,39.49846684,41.60855677,42.01855358,47.63367415,35.15133582
1/1/20 14:14,28.83620921,22.99688696,23.49920975,22.75352527,30.58315332,16.27941761,36.6837198,31.24062373,33.16769199,33.57653176,38.98354419,24.63962698,85.86462457,76.89273578,80.08162672,80.86921824,85.45492003,80.57384728,44.96868933,38.51156564,40.7035403,41.19113898,46.85313399,34.16974485
1/1/20 14:15,27.96406519,22.85750775,23.00569268,21.91195743,29.71962842,15.28021785,36.09139122,30.25916324,32.82316368,33.17313726,38.85610107,24.6194867,85.9946038,77.69924533,80.80603793,80.96457088,86.19757759,81.28981219,44.73443435,38.37764643,40.365389,41.18531694,46.01859763,33.75131544
1/1/20 14:16,27.76705215,22.17165471,22.12722483,21.61422732,28.96150469,14.3898366,35.54709692,29.44645072,32.42683404,32.38714755,38.24306417,24.32838449,86.26449442,78.35804002,81.06215614,81.29249736,86.25188728,81.84497715,44.16586307,37.65103245,39.85138272,40.75166865,45.59867306,32.88994295
1/1/20 14:17,27.3268843,22.14148077,21.5574094,20.61750699,28.12061005,13.84830689,35.51058075,29.07736387,31.53090527,32.3701193,37.84535461,23.35302099,87.15982991,78.92866772,81.61661698,81.67704662,86.78172671,82.32810979,43.3521576,37.57546732,39.14958757,40.53005366,45.57590793,32.35874992
1/1/20 14:18,27.28910755,21.21867033,20.67763951,20.09147612,27.34867607,13.55214583,35.23800585,28.47512409,31.10260303,31.82178216,37.05918495,22.6210037,87.91496481,79.0974799,82.20895596,81.76826018,87.18441175,82.49472832,42.45023721,37.08007164,38.52818396,40.07038072,44.75660413,31.60311645
1/1/20 14:19,26.46912023,21.18856622,19.999134,19.65007649,26.72043277,12.58774288,34.52343233,27.84854626,30.519163,30.85568827,36.53722219,22.49690506,87.91976996,79.54125971,82.54666436,82.44239224,87.53392016,82.88469307,41.9479718,36.48396334,38.13114358,39.78964904,43.78777526,30.7871549
